directorio,secuencia_p,orden,fex_per,ide16,ide5,ide14__1,ide14__2,ide14__3,ide14__4,ide14__5,ide14__6,ide14_2,ide14_3,ide15__1,ide15__2,ide15__3,ide15__4,ide15__5,ide15__6,ide15__7,ide15__8,ide9,ch5__1,ch5__2,ch5__3,ch5__4,ch5__5,ch5__6,ch5__7,ch5__8,ch6,estado,mpio,sm1,sm2,sm3,sm4,sm14,mi27,mi27_1,sm5,sm6,sm7,sm8,sm15,sm16__1,sm16__2,sm16__3,sm16__4,sm16__5,sm16__6,sm17,sd1,ml17,ml18,ml20,sd2,sd3,sd4,sd5,ml21,ml15,ml16__1,ml16__2,ml16__3,ml16__4,ml16__5,ml16__6,ml16__7,ml32__1,ml32__2,ml32__3,ml32__4,ml32__5,ml32__6,ml32__7,ml32__8,ml5,ml6,ml7,ml3_19,ml3_18,ml31,ir7,pd1,pd2,pd3__1,pd3__2,pd3__3,pd3__4,pd3__5,pd3__6,pd3__7,pd3__8,pd3__9,pd3__10,pd3__11,pd4,pd5,pd6,pd7,ide10
8212632,1,3,35.05122766717815,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,1,0,0,1,0,0,1,12,1215,2024,3,2024,3,1,2,,1,1,5.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,1,2,,2.0,2,2,,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,,,,,2,2,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,1,4,2
8213915,1,2,45.87862778129043,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,3.0,,,,,,,,,2,0,0,0,1,1,0,0,0,2,14,1403,2021,7,2021,7,6,4,,2,1,3.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,3,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,,,1,2,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,3,4,2
8213915,1,3,45.87862778129043,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,3.0,,,,,,,,,2,0,1,0,0,0,0,0,0,1,14,1403,2021,13,2021,13,6,4,,1,1,2.0,,2,,,,,,,2,1,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,1,3,4,4,1
8214691,1,1,416.0436483476486,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,1,101,2025,2,2025,2,6,4,,2,1,7.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,2,2,,2.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,3.0,1.0,1.0,60.0,2,1,2,,,,,,,,,,,,,1,2,1,4,2
8215583,1,1,61.53580274548314,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,2,5,504,2022,10,2022,10,6,4,,1,1,4.0,,2,,,,,,,2,2,2,,2.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,3.0,3.0,1.0,46.0,2,2,2,,,,,,,,,,,,,2,3,1,3,2
8215583,1,2,54.12210618163733,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,1,1,1,0,0,2,5,504,2022,10,2022,10,6,4,,2,1,4.0,,2,,,,,,,2,2,2,,2.0,2,2,,,4,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,2,4,1,3,2
8215583,1,3,54.12210618163733,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,1,0,0,1,0,0,2,5,504,2022,10,2022,10,6,4,,2,1,2.0,,2,,,,,,,2,2,2,,2.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,2.0,3.0,1.0,48.0,2,2,2,,,,,,,,,,,,,2,3,4,4,1
8215583,1,7,61.53580274548314,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,1,0,0,0,0,2,5,504,2022,10,2022,10,6,4,,2,1,2.0,,2,,,,,,,2,2,2,,2.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,3.0,1.0,46.0,2,2,2,,,,,,,,,,,,,2,3,1,3,1
8215583,1,8,54.12210618163733,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,1,0,1,0,0,2,5,504,2022,10,2022,10,6,4,,2,1,2.0,,2,,,,,,,2,3,2,,2.0,2,2,,,4,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,2,4,1,3,1
8215652,1,1,25.98679748264872,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,1,1,0,0,0,2,1,101,2023,10,2023,10,6,4,,1,1,8.0,,1,0.0,1.0,0.0,1.0,0.0,0.0,2,2,2,,2.0,2,2,,,3,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,2,3,1,3,2
8215652,1,3,82.78513558497919,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,12.0,,,,,,,,,1,0,0,0,1,1,0,0,0,2,1,101,2023,13,2023,13,6,4,,1,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,48.0,1,2,2,,,,,,,,,,,,,2,3,1,4,2
8216094,1,1,114.6577522713647,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0,,,,,,,,,2,1,0,0,0,0,0,0,0,1,25,2512,2018,10,2018,10,6,2,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,1,5.0,2.0,1.0,54.0,1,2,2,,,,,,,,,,,,,2,3,1,5,1
8216495,1,1,392.433896658335,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0,,,,,,,,,2,0,0,0,0,1,1,0,0,1,5,504,2020,7,2020,7,6,2,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,9.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,3.0,9.0,1.0,60.0,2,2,2,,,,,,,,,,,,,1,2,4,4,2
8216495,1,2,392.433896658335,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0,0,1,0,0,2,5,504,2019,4,2019,4,6,2,,1,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,1,3,4,2,1
8216495,1,4,392.433896658335,1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0,0,1,0,0,2,5,504,2019,4,2019,4,6,2,,1,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,1,2,4,2,1
8216495,1,5,164.986810962848,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,2,5,504,2024,6,2024,6,6,2,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,2,,,3,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,1,2,1,5,1
8216818,1,1,68.05321319339272,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,12.0,,,,,,,,,2,0,0,0,1,1,0,0,0,3,25,2513,2019,7,2019,7,6,2,,1,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,9.0,2,2,,,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,,,,,2,2,2,,,,,,,,,,,,,1,3,1,1,2
8216886,1,1,416.0436483476486,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0,0,3,25,2517,2023,7,2023,7,6,2,,2,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,1,2.0,3.0,1,2,,,,,,,,,,,,,,,,1,4.0,1.0,1.0,60.0,2,2,2,,,,,,,,,,,,,2,2,4,3,2
8216888,1,1,416.0436483476486,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,2,1,101,2024,12,2024,12,6,4,,1,1,7.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,2,2,,3.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,3.0,1.0,1.0,54.0,2,2,2,,,,,,,,,,,,,2,3,1,3,1
8216888,1,2,440.0422047112416,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,1,0,0,0,0,2,1,101,2024,12,2024,12,6,4,,1,1,7.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1,1.0,,2,1,1.0,,2,2,,,,,,,,,,,,,,,,1,3.0,1.0,1.0,54.0,2,2,2,,,,,,,,,,,,,2,3,1,2,1
8216914,1,1,806.2300631955842,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,2.0,,,,,,,,,1,0,0,0,1,0,0,0,0,2,12,1205,2021,13,2021,13,6,4,,1,1,8.0,,1,0.0,1.0,0.0,1.0,0.0,0.0,2,2,2,,7.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,4.0,1.0,1.0,60.0,1,2,2,,,,,,,,,,,,,1,2,1,2,2
8216914,1,2,440.0422047112416,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,2.0,,,,,,,,,2,0,0,0,1,0,0,0,0,2,22,2218,2021,11,2021,11,6,4,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,7.0,2,1,1.0,,5,2,,,,,,,,,,,,,,,,5,,,,,2,2,2,,,,,,,,,,,,,2,3,1,2,2
8217853,1,2,27.18748208817802,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0,0,0,1,0,0,0,3,7,705,2019,13,2021,3,6,1,,2,4,,,1,1.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,2,,,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4.0,2.0,1.0,48.0,2,2,1,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3,4,3,2
8217937,1,1,80.0912762741202,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,4.0,,,,,,,,,2,0,0,0,0,1,1,0,0,1,15,1508,2019,9,2025,2,6,4,,1,1,2.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,3,1,1.0,,2,1,1.0,,4,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,50.0,2,1,2,,,,,,,,,,,,,2,4,4,2,2
8217937,1,2,80.0912762741202,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0,,,,,,,,,2,0,1,1,0,1,0,0,0,2,15,1508,2019,9,2019,9,6,4,,1,1,7.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,50.0,2,2,2,,,,,,,,,,,,,2,3,4,6,1
8217937,1,3,15.02885418269295,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,11.0,,,,,,,,,2,0,1,1,0,1,0,0,0,2,15,1508,2021,2,2021,2,6,4,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,50.0,2,2,2,,,,,,,,,,,,,2,4,4,4,2
8217938,1,2,80.0912762741202,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0,,,,,,,,,2,0,1,1,1,1,1,0,0,3,5,518,2019,10,2019,10,6,4,,1,1,4.0,,2,,,,,,,2,2,1,1.0,,2,2,,,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,4,,,,,2,1,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3,4,4,2
8217938,1,6,26.65018349746055,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,1,1,0,0,2,5,518,2022,3,2022,3,6,4,,1,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,2,,,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,1,2,3,3,3
8217938,1,7,15.02885418269295,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,1,1,1,0,0,2,5,518,2022,3,2022,3,6,4,,1,1,2.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,2,,,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,4,,,,,2,2,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,4,3,3
8217938,1,8,15.02885418269295,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,1,0,1,1,0,0,2,5,518,2021,8,2021,8,6,4,,1,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,2,,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,,,,,2,2,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,1,3,2
8218302,1,1,45.87862778129043,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,5.0,,,,,,,,,2,0,0,0,0,1,1,0,0,2,5,501,2020,12,2020,12,6,6,,1,1,4.0,,1,1.0,1.0,0.0,1.0,0.0,0.0,2,4,1,1.0,,2,1,1.0,,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,1,2,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,3,1,4,2
8218302,1,2,42.08959087767803,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,5.0,,,,,,,,,1,0,1,0,0,0,0,0,0,2,5,501,2020,12,2020,12,6,6,,1,1,2.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,1,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,1,3,4,4,1
8218842,1,1,159.5082318023634,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0,,,,,,,,,1,1,0,0,0,0,0,0,0,1,25,2513,2018,13,2018,13,6,2,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,1,1.0,,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,1,2.0,9.0,1.0,84.0,2,1,1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,1,1,3
8218843,1,1,1269.767674143834,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,2.0,,,,,,,,,2,0,0,0,0,1,0,0,0,2,25,2513,2019,2,2019,2,6,2,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,1,2,1,1.0,,2,2,,,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,1,1.0,9.0,1.0,16.0,2,2,1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,3
8218843,1,2,159.5082318023634,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,2.0,,,,,,,,,1,0,1,0,0,0,0,0,0,1,25,2513,2023,7,2023,7,6,2,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,1,3,1,1.0,,2,1,1.0,,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,5.0,9.0,1.0,66.0,1,1,2,,,,,,,,,,,,,2,1,1,1,2
8218974,1,2,174.3563341651072,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0,,,,,,,,,2,0,0,0,1,1,0,0,0,3,15,1512,2021,9,2025,7,6,10,,1,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,1,1.0,,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,4,,,,,1,2,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,1,4,2
8219441,1,1,228.8341830481146,2,,,,,,,,,,,,,,,,,,2,0,0,1,0,0,1,0,0,1,7,705,2018,10,2018,10,6,4,,1,1,4.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1.0,,2,1,1.0,,3,2,,,,,,,,,,,,,,,,4,,,,,1,2,2,,,,,,,,,,,,,2,1,1,7,1
8219441,1,2,290.3491113925531,2,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,1,7,705,2018,10,2018,10,6,4,,1,1,4.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,1,2,1,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,7,1
8222124,1,1,74.64113240513984,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,4.0,,,,,,,,,1,0,1,1,1,1,0,0,0,3,25,2514,2015,7,2015,7,6,2,,1,1,7.0,,2,,,,,,,2,2,1,2.0,,1,2,,,3,2,,,,,,,,,,,,,,,,1,5.0,3.0,2.0,63.0,1,2,2,,,,,,,,,,,,,2,3,1,11,2
8222124,1,2,894.9615572417247,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,12.0,,,,,,,,,2,0,0,0,1,1,1,0,0,3,25,2514,2016,3,2016,3,6,2,,1,1,7.0,,2,,,,,,,2,2,1,1.0,,2,1,1.0,,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,4,,,,,1,1,2,,,,,,,,,,,,,2,3,1,11,1
8222124,1,4,894.9615572417247,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,12.0,,,,,,,,,2,0,0,0,0,1,1,0,0,4,25,2514,2016,2,2016,2,6,2,,1,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,1,1.0,,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,4,,,,,1,2,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,11,3
8222124,1,5,894.9615572417247,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,12.0,,,,,,,,,2,0,1,1,0,1,1,0,0,4,25,2514,2015,7,2015,7,1,2,,1,1,4.0,,2,,,,,,,2,2,1,1.0,,2,1,1.0,,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,5.0,1.0,1.0,48.0,1,2,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,1,11,2
8222124,1,7,824.4732789080508,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,1,0,0,4,25,2514,2016,4,2016,4,4,2,,1,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,2,,,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,,,,,2,2,2,,,,,,,,,,,,,2,3,4,3,1
8222196,1,1,416.0436483476486,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,4,14,1403,2024,7,2024,7,6,1,,2,1,7.0,,1,0.0,0.0,1.0,1.0,0.0,0.0,2,3,2,,2.0,2,1,2.0,3.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,1,4.0,1.0,1.0,48.0,2,1,1,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,1,3,2
8222196,1,2,440.0422047112416,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,1,0,0,0,4,14,1403,2024,10,2024,10,6,1,,2,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,3,2,,2.0,2,1,2.0,3.0,4,2,,,,,,,,,,,,,,,,4,,,,,2,2,1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3,1,3,2
8222707,1,4,32.91579092004323,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0,,,,,,,,,1,0,1,0,1,1,0,0,0,2,6,605,2022,4,2022,4,5,1,,2,4,,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,3,1,2.0,,2,2,,,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,1,2.0,1.0,2.0,48.0,1,1,2,,,,,,,,,,,,,1,4,1,1,1
8222820,1,1,61.53580274548314,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,2,1,101,2021,6,2021,6,6,4,,2,1,4.0,,2,,,,,,,2,2,2,,2.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,48.0,2,2,2,,,,,,,,,,,,,2,4,1,3,2
8222820,1,2,54.12210618163733,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,1,0,0,0,0,2,1,101,2021,6,2021,6,6,4,,2,1,4.0,,2,,,,,,,2,2,2,,2.0,2,2,,,4,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,2,4,1,3,2
8223187,1,1,80.49718133942645,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,3.0,,,,,,,,,2,0,0,0,0,1,0,0,0,1,25,2503,2017,2,2017,2,6,2,,2,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,4,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,40.0,1,1,2,,,,,,,,,,,,,1,4,1,7,2
8223187,1,2,9.145317529798405,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,10.0,,,,,,,,,1,0,1,1,0,0,0,0,0,2,25,2503,2020,13,2020,13,6,2,,2,1,2.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,2,4,4,1,1
8223543,1,1,159.5082318023634,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,25,2513,2021,13,2021,13,6,2,,1,1,7.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,2,3,2,,2.0,2,1,1.0,,1,2,,,,,,,,,,,,,,,,5,,,,,2,2,2,,,,,,,,,,,,,1,2,1,2,3
8223552,1,1,159.5082318023634,2,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,2,25,2513,2019,3,2019,3,6,2,,1,1,7.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,2,3,1,1.0,,2,1,1.0,,1,2,,,,,,,,,,,,,,,,5,,,,,1,2,2,,,,,,,,,,,,,1,3,1,1,2
8223552,1,2,114.6577522713647,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,1,1,0,0,0,2,25,2513,2019,3,2019,3,6,2,,1,1,7.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,1,1.0,,4,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,1,3,1,1,1
8223965,1,4,174.3563341651072,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,6,605,2021,2,2021,2,6,4,,2,1,4.0,,2,,,,,,,2,2,2,,2.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,36.0,2,1,2,,,,,,,,,,,,,2,4,1,4,2
8224419,1,1,416.0436483476486,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0,0,1,1,1,0,0,3,25,2513,2021,9,2021,9,5,2,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,3,2,,9.0,2,1,1.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.0,2.0,1.0,72.0,2,2,2,,,,,,,,,,,,,1,1,1,2,1
8224419,1,2,440.0422047112416,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0,0,0,1,1,1,0,0,3,25,2513,2022,6,2022,6,5,2,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,3,2,,2.0,2,2,,,4,2,,,,,,,,,,,,,,,,4,,,,,2,1,2,,,,,,,,,,,,,1,3,1,2,1
